	SYMBOL	ENTREZID
10119	GYPC	2995
10120	TNFSF4	7292
10121	RAB15	376267
10122	BHLHE40	8553
10123	TRIM22	10346
10124	BMP2	650
10125	FAM184A	79632
10126	CKAP2L	150468
10127	CLDN23	137075
10128	CLIC5	53405
10129	SHC2	25759
10130	MAPK10	5602
10131	JUP	3728
10132	ME1	4199
10133	TONSL	4796
10134	MYC	4609
10135	UBE2T	29089
10136	SYNM	23336
10137	C1QA	712
10138	FLNC	2318
10139	CD28	940
10140	GSTT1	2952
10141	SACS	26278
10142	PYROXD2	84795
10143	AMPD1	270
10144	AP2B1	163
10145	PECAM1	5175
10146	WIPF1	7456
10147	TFPI	7035
10148	ATAD3B	83858
10149	TNFAIP3	7128
10150	TNS1	7145
10151	PRKACB	5567
10152	TMEM45A	55076
10153	STOM	2040
10154	RPL9	6133
10155	APLNR	187
10156	MST1	4485
10157	COL24A1	255631
10158	ADAM32	203102
10159	DNAH1	25981
10160	LAMP3	27074
10161	CHD7	55636
10162	NFIB	4781
10163	SLC7A2	6542
10164	SLC5A1	6523
10165	RPS6	6194
10166	C3AR1	719
10167	TDRD5	163589
10168	CD96	10225
10169	SERTAD4	56256
10170	ARMCX2	9823
10171	CD180	4064
10172	CACNB1	782
10173	ZFP36L1	677
10174	GOLGA8B	440270
10175	MAP1A	4130
10176	IVNS1ABP	10625
10177	GGT5	2687
10178	PARP15	165631
10179	TMEM176A	55365
10180	WDR90	197335
10181	CATSPERB	79820
10182	DCLK2	166614
10183	ACP5	54
10184	NPDC1	56654
10185	PIK3AP1	118788
10186	SVEP1	79987
10187	ZNF703	80139
10188	KLHL32	114792
10189	HLA-DMA	3108
10190	ABHD14B	84836
10191	F2RL3	9002
10192	CYP27A1	1593
10193	LAIR1	3903
10194	PLEKHA4	57664
10195	AKR7A3	22977
10196	PGAP1	80055
10197	RHOV	171177
10198	WWC2	80014
10199	GBP4	115361
10200	HAVCR2	84868
10201	SYNE1	23345
10202	DDIT4	54541
10203	ST6GALNAC2	10610
10204	PLCL2	23228
10205	GINS1	9837
10206	VAV2	7410
10207	DNM3	26052
10208	RSPH1	89765
10209	SLC16A1	6566
10210	MEIS1	4211
10211	FERMT1	55612
10212	CDC45	8318
10213	PCDH17	27253
10214	GPR34	2857
10215	KIAA1755	85449
10216	ZNF331	55422
10217	CCR6	1235
10218	NCF4	4689
10219	ZMAT1	84460
10220	PILRB	29990
10221	EDAR	10913
10222	CHTF18	63922
10223	RNF207	388591
10224	CHST11	50515
10225	TLE2	7089
10226	HES4	57801
10227	TMEM150C	441027
10228	GPT	2875
10229	CDCA5	113130
10230	RAB36	9609
10231	SRD5A3	79644
10232	NCAM2	4685
10233	ARAP3	64411
10234	ADAMTS1	9510
10235	SMIM6	100130933
10236	PRR5-ARHGAP8	553158
10237	TENM4	26011
10238	PLAUR	5329
10239	CTLA4	1493
10240	BRCA2	675
10241	FAM169A	26049
10242	APBA1	320
10243	HLA-DOB	3112
10244	TMC8	147138
10245	SELL	6402
10246	TXNIP	10628
10247	CD68	968
10248	VEPH1	79674
10249	SPTLC3	55304
10250	GSN	2934
10251	IFITM3	10410
10252	DKK3	27122
10253	ISG15	9636
10254	WFDC1	58189
10255	SHCBP1	79801
10256	BFSP1	631
10257	COL4A6	1288
10258	DAPP1	27071
10259	CCDC57	284001
10260	PSMB3	5691
10261	SOX12	6666
10262	MLF1	4291
10263	ENC1	8507
10264	CDKN3	1033
10265	MMP19	4327
10266	GPSM2	29899
10267	ARHGAP11A	9824
10268	MFAP3L	9848
10269	RELN	5649
10270	DBN1	1627
10271	MYOCD	93649
10272	DOCK2	1794
10273	P2RY10	27334
10274	ATN1	1822
10275	STEAP1	26872
10276	ADAMTS5	11096
10277	AIF1	199
10278	ADAM28	10863
10279	ADGB	79747
10280	PIK3CG	5294
10281	FGF13	2258
10282	EVI2A	2123
10283	CD3D	915
10284	C11orf96	387763
10285	SPAG16	79582
10286	ANO1	55107
10287	MAPK8IP1	9479
10288	PDZD2	23037
10289	MAN1A1	4121
10290	KIF26A	26153
10291	TLR2	7097
10292	BRCA1	672
10293	ADAM8	101
10294	MPDZ	8777
10295	CADM1	23705
10296	CACNB4	785
10297	SCML1	6322
10298	SRPX	8406
10299	PLAT	5327
10300	PPFIA2	8499
10301	CHST3	9469
10302	MANEAL	149175
10303	FGFR3	2261
10304	SPTBN2	6712
10305	CCL15	6359
10306	PAX8	7849
10307	SNRPN	6638
10308	FGFR1	2260
10309	HJURP	55355
10310	TSHZ2	128553
10311	IL16	3603
10312	RGMA	56963
10313	PER3	8863
10314	OLFML2B	25903
10315	SCG5	6447
10316	NUF2	83540
10317	RNF103	7844
10318	KSR2	283455
10319	MASP1	5648
10320	NT5DC3	51559
10321	TP53INP2	58476
10322	SEMA3F	6405
10323	FOXM1	2305
10324	CHN2	1124
10325	CCR1	1230
10326	CERCAM	51148
10327	SNX20	124460
10328	ZNF532	55205
10329	IL27RA	9466
10330	ZNF208	7757
10331	ZNF503	84858
10332	SHROOM4	57477
10333	ITGAX	3687
10334	PAPSS2	9060
10335	TLR10	81793
10336	EPHA2	1969
10337	PPP1R36	145376
10338	RAB11FIP3	9727
10339	SESN3	143686
10340	RECQL4	9401
10341	TGIF2	60436
10342	TRPM5	29850
10343	TRIM6-TRIM34	445372
10344	NAV2	89797
10345	CNTNAP2	26047
10346	CYP4F11	57834
10347	CLGN	1047
10348	OAS3	4940
10349	SH2D1A	4068
10350	SPARCL1	8404
10351	SASH3	54440
10352	TLR8	51311
10353	PLA2G4F	255189
10354	FAT3	120114
10355	PDGFC	56034
10356	PRSS22	64063
10357	CEP112	201134
10358	BASP1	10409
10359	USP18	11274
10360	ARHGAP44	9912
10361	IL1B	3553
10362	TNFRSF9	3604
10363	MFNG	4242
10364	EPB41L3	23136
10365	DCHS2	54798
10366	HDAC9	9734
10367	SLIT2	9353
10368	TPX2	22974
10369	CLEC7A	64581
10370	STAT1	6772
10371	SYTL1	84958
10372	TACSTD2	4070
10373	GABRE	2564
10374	FKBP5	2289
10375	C4A	720
10376	PIGW	284098
10377	DPY19L2	283417
10378	TSNARE1	203062
10379	TTLL6	284076
10380	ZNF439	90594
10381	SEC16B	89866
10382	TFRC	7037
10383	TMED6	146456
10384	MKX	283078
10385	ZFPM2	23414
10386	RTEL1	51750
10387	YBX2	51087
10388	EFR3B	22979
10389	HLA-DRA	3122
10390	KIF3C	3797
10391	QPRT	23475
10392	CYTIP	9595
10393	JAM2	58494
10394	CSF1R	1436
10395	CD46	4179
10396	TDP2	51567
10397	ETHE1	23474
10398	CST3	1471
10399	ANO9	338440
10400	GPC1	2817
10401	USP2	9099
10402	FAS	355
10403	PDE4B	5142
10404	ZBP1	81030
10405	ATP8B1	5205
10406	PBLD	64081
10407	DZIP1L	199221
10408	GINS4	84296
10409	GGH	8836
10410	NEK2	4751
10411	LDLRAD3	143458
10412	NBL1	4681
10413	NXT2	55916
10414	RNASE1	6035
10415	ARHGAP11B	89839
10416	RARB	5915
10417	DISC1	27185
10418	TSPAN18	90139
10419	ARSD	414
10420	LILRB3	11025
10421	CD14	929
10422	SMIM3	85027
10423	EFNA3	1944
10424	SAMD9L	219285
10425	PROCR	10544
10426	EPB41L2	2037
10427	PLCB1	23236
10428	SCML4	256380
10429	XRRA1	143570
10430	ST6GAL1	6480
10431	EPB41L4A	64097
10432	HOXB5	3215
10433	CDHR1	92211
10434	VLDLR	7436
10435	CEP250	11190
10436	HOXA9	3205
10437	PYGB	5834
10438	NCKAP1L	3071
10439	ASRGL1	80150
10440	MPP3	4356
10441	ITM2A	9452
10442	CD3G	917
10443	PLEKHG4	25894
10444	EVI2B	2124
10445	PODN	127435
10446	NHS	4810
10447	CENPI	2491
10448	PPIL6	285755
10449	NR4A3	8013
10450	SPATA13	221178
10451	NFAT5	10725
10452	ILDR2	387597
10453	ZNF543	125919
10454	CD247	919
10455	C1S	716
10456	CPXM1	56265
10457	LY9	4063
10458	CENPW	387103
10459	BNC2	54796
10460	NWD1	284434
10461	MT1X	4501
10462	GINS3	64785
10463	GDF11	10220
10464	NCF1	653361
10465	PYY	5697
10466	LRRC19	64922
10467	ESPL1	9700
10468	C1QTNF7	114905
10469	ZDHHC2	51201
10470	ACSM3	6296
10471	HAS3	3038
10472	PCSK5	5125
10473	FGFR4	2264
10474	MS4A6A	64231
10475	FHDC1	85462
10476	PDGFRA	5156
10477	PPARGC1A	10891
10478	RHOB	388
10479	HKDC1	80201
10480	PITPNM2	57605
10481	MICB	4277
10482	AMY2B	280
10483	SEMA3B	7869
10484	EPSTI1	94240
10485	NR2F1	7025
10486	TPPP3	51673
10487	TGFB2	7042
10488	CES2	8824
10489	LMCD1	29995
10490	JUN	3725
10491	LGALS2	3957
10492	SEMA3D	223117
10493	CHRM3	1131
10494	MUC13	56667
10495	ABLIM2	84448
10496	AMIGO2	347902
10497	IFITM1	8519
10498	GNE	10020
10499	RYR2	6262
10500	RFC3	5983
10501	NNMT	4837
10502	GTF3A	2971
10503	HTRA1	5654
10504	SCML2	10389
10505	KLHL6	89857
10506	AASS	10157
10507	MATN2	4147
10508	AGPAT4	56895
10509	SLC7A5	8140
10510	CLMP	79827
10511	LMO7	4008
10512	NPNT	255743
10513	EVC	2121
10514	MYH15	22989
10515	RASAL1	8437
10516	ASS1	445
10517	RAB26	25837
10518	PYCARD	29108
10519	MS4A4A	51338
10520	PIF1	80119
10521	ARGLU1	55082
10522	KRT8	3856
10523	CELSR3	1951
10524	HMGCS1	3157
10525	EIF3CL	728689
10526	IRS2	8660
10527	EGLN3	112399
10528	HCLS1	3059
10529	FGF7	2252
10530	BMX	660
10531	ZNF682	91120
10532	KCNMB3	27094
10533	ZEB2	9839
10534	GALC	2581
10535	TCEA3	6920
10536	SNTB1	6641
10537	ALDH5A1	7915
10538	RNF213	57674
10539	AHRR	57491
10540	ACHE	43
10541	LAPTM5	7805
10542	SPON2	10417
10543	ANLN	54443
10544	NCF2	4688
10545	SERPINF1	5176
10546	BAHCC1	57597
10547	SGK1	6446
10548	DPT	1805
10549	ZNF618	114991
10550	MYO7A	4647
10551	SCRN1	9805
10552	CALD1	800
10553	SP6	80320
10554	CYP2C18	1562
10555	TINAG	27283
10556	KIF14	9928
10557	AKR1C3	8644
10558	PLA2G7	7941
10559	SGCD	6444
10560	ANKRD13B	124930
10561	WNK2	65268
10562	PLBD1	79887
10563	ZC3H12C	85463
10564	SERF1A	8293
10565	XKRX	402415
10566	HHLA2	11148
10567	DDO	8528
10568	CLU	1191
10569	COL4A2	1284
10570	NRP2	8828
10571	FUS	2521
10572	WFDC2	10406
10573	FXYD3	5349
10574	FAM72A	729533
10575	ABCC9	10060
10576	CD36	948
10577	UBXN10	127733
10578	LAMA2	3908
10579	RGS5	8490
10580	GBP3	2635
10581	TUBB2B	347733
10582	IL1R2	7850
10583	MAMDC2	256691
10584	ADCY1	107
10585	GMPR	2766
10586	LGALS4	3960
10587	GLUL	2752
10588	MAGED2	10916
10589	LEF1	51176
10590	IGF1R	3480
10591	RGS2	5997
10592	CBR3	874
10593	GPHN	10243
10594	TACC3	10460
10595	LDHD	197257
10596	CES3	23491
10597	COL27A1	85301
10598	ARHGAP23	57636
10599	HLA-DQA1	3117
10600	SCEL	8796
10601	SLAMF6	114836
10602	FGD1	2245
10603	HMGA2	8091
10604	PTPRU	10076
10605	EYS	346007
10606	MYLK	4638
10607	PLAC4	191585
10608	SRRM2	23524
10609	ITGB8	3696
10610	ITPR2	3709
10611	SHANK3	85358
10612	GLIS3	169792
10613	SLC7A11	23657
10614	CACNA1D	776
10615	CMPK2	129607
10616	SLC16A10	117247
10617	HSD11B2	3291
10618	SIAE	54414
10619	ZC3H12B	340554
10620	VIP	7432
10621	CNR1	1268
10622	FERMT3	83706
10623	CENPE	1062
10624	GADD45A	1647
10625	CELSR1	9620
10626	CCL5	6352
10627	ENPP1	5167
10628	FOXP2	93986
10629	MYL9	10398
10630	LAMA3	3909
10631	CACHD1	57685
10632	ANXA3	306
10633	FGL2	10875
10634	COL6A2	1292
10635	ABCA10	10349
10636	TMEM158	25907
10637	ERP27	121506
10638	E2F7	144455
10639	PARP6	56965
10640	HLA-DQB1	3119
10641	CHL1	10752
10642	GGT1	2678
10643	TBC1D2	55357
10644	KCNQ4	9132
10645	COL5A3	50509
10646	GBP1	2633
10647	SFRP1	6422
10648	ABCA1	19
10649	NRP1	8829
10650	PPP1R16B	26051
10651	FRMD6	122786
10652	IFI30	10437
10653	TRIL	9865
10654	TRHDE	29953
10655	BMP5	653
10656	KYNU	8942
10657	TRIP6	7205
10658	ARHGDIB	397
10659	MX2	4600
10660	MYBL2	4605
10661	EYA2	2139
10662	LTBP2	4053
10663	CDC25B	994
10664	PGM2L1	283209
10665	GNA14	9630
10666	HES6	55502
10667	ITM2C	81618
10668	RCN3	57333
10669	PON3	5446
10670	ARNT2	9915
10671	HYDIN	54768
10672	AIM2	9447
10673	NKTR	4820
10674	CAPN8	388743
10675	ABCA8	10351
10676	CD40	958
10677	ELN	2006
10678	GDPD5	81544
10679	ZFHX3	463
10680	CD274	29126
10681	ENTPD5	957
10682	CD200	4345
10683	CKS1B	1163
10684	TMEM171	134285
10685	VCAM1	7412
10686	PXDN	7837
10687	RASD1	51655
10688	AOAH	313
10689	ZNF85	7639
10690	C1QB	713
10691	CD53	963
10692	SNX25	83891
10693	GTSE1	51512
10694	EXO1	9156
10695	F2RL2	2151
10696	FILIP1L	11259
10697	GRM8	2918
10698	TRIB3	57761
10699	NES	10763
10700	ITGB2	3689
10701	WASF1	8936
10702	FUCA1	2517
10703	PLLP	51090
10704	ABCB1	5243
10705	RPS4X	6191
10706	DPP4	1803
10707	PAPPA2	60676
10708	ZMYND8	23613
10709	WNK4	65266
10710	EPHA7	2045
10711	RRAGD	58528
10712	SLC37A2	219855
10713	SLA	6503
10714	GXYLT2	727936
10715	TROAP	10024
10716	PTGES3L-AARSD1	100885850
10717	FSIP2	401024
10718	ZNF264	9422
10719	CD74	972
10720	ERVW-1	30816
10721	ALPK2	115701
10722	ASIC1	41
10723	CD109	135228
10724	FSTL1	11167
10725	TYROBP	7305
10726	CA7	766
10727	SLCO3A1	28232
10728	MIPOL1	145282
10729	RPS27	6232
10730	CA8	767
10731	DACH1	1602
10732	LRIG1	26018
10733	MCM10	55388
10734	DST	667
10735	NR4A2	4929
10736	DNAH14	127602
10737	MITF	4286
10738	TXNDC5	81567
10739	SLC46A3	283537
10740	BICD1	636
10741	FASN	2194
10742	PDK4	5166
10743	IKZF3	22806
10744	ADAMTSL1	92949
10745	SLC16A9	220963
10746	GLDC	2731
10747	CDH11	1009
10748	CIITA	4261
10749	CPE	1363
10750	PRTG	283659
10751	AKAP7	9465
10752	INSIG1	3638
10753	SMPDL3A	10924
10754	MACC1	346389
10755	KLRB1	3820
10756	SEMA6A	57556
10757	MYH10	4628
10758	COL21A1	81578
10759	DDX60	55601
10760	MAP9	79884
10761	SEMA7A	8482
10762	AUNIP	79000
10763	NR5A2	2494
10764	PCMTD2	55251
10765	PTK7	5754
10766	CCNB1	891
10767	XPNPEP2	7512
10768	NMNAT2	23057
10769	MSRB3	253827
10770	DACT1	51339
10771	ABO	28
10772	AFAP1L1	134265
10773	ACSL1	2180
10774	SOX5	6660
10775	PTGER2	5732
10776	BMP7	655
10777	ITIH5	80760
10778	CPM	1368
10779	TSPAN2	10100
10780	ATOH1	474
10781	HMCN2	256158
10782	ST18	9705
10783	SNAI2	6591
10784	TPSAB1	7177
10785	HERC5	51191
10786	UGT2B7	7364
10787	KIAA0319	9856
10788	MALL	7851
10789	AGT	183
10790	SDC2	6383
10791	PLA2G10	8399
10792	DNAH6	1768
10793	MYEOV	26579
10794	MLPH	79083
10795	CD163	9332
10796	CYBRD1	79901
10797	IL1RL2	8808
10798	OBSL1	23363
10799	LTBP1	4052
10800	TNFSF15	9966
10801	GPX2	2877
10802	HOMER1	9456
10803	RAB3B	5865
10804	CTTNBP2	83992
10805	PLXDC2	84898
10806	TIMP2	7077
10807	CNTN3	5067
10808	CYP3A5	1577
10809	C2orf72	257407
10810	CYP4F3	4051
10811	BCL2A1	597
10812	KCNK10	54207
10813	ZNF469	84627
10814	FAM227A	646851
10815	TNFSF11	8600
10816	PSTPIP2	9050
10817	ATP7B	540
10818	KIT	3815
10819	BHLHE41	79365
10820	HK2	3099
10821	FPR3	2359
10822	MTSS1	9788
10823	POLQ	10721
10824	RHOBTB3	22836
10825	SEMA6D	80031
10826	NDNF	79625
10827	C20orf96	140680
10828	NETO2	81831
10829	TTN	7273
10830	GLI3	2737
10831	GPC6	10082
10832	TTLL3	26140
10833	ARID3A	1820
10834	ITGAM	3684
10835	CFD	1675
10836	TRAT1	50852
10837	ULBP1	80329
10838	ANKRD11	29123
10839	ACBD7	414149
10840	KCNJ8	3764
10841	FRZB	2487
10842	KLRC2	3822
10843	WSCD1	23302
10844	B3GALT2	8707
10845	ANGPTL1	9068
10846	CEP72	55722
10847	AKAP5	9495
10848	SELENBP1	8991
10849	TYMP	1890
10850	PAQR8	85315
10851	C6orf141	135398
10852	FBLN1	2192
10853	BEST2	54831
10854	RHBDL2	54933
10855	CLTCL1	8218
10856	SLC3A1	6519
10857	OSBPL6	114880
10858	RARRES1	5918
10859	ETV1	2115
10860	MFAP2	4237
10861	PTPRC	5788
10862	PPFIA3	8541
10863	PHGDH	26227
10864	OBSCN	84033
10865	SLC51B	123264
10866	C4BPB	725
10867	PDZK1	5174
10868	P2RY14	9934
10869	PDE3A	5139
10870	EDA2R	60401
10871	RBM24	221662
10872	ANXA13	312
10873	AKR1E2	83592
10874	SYNE4	163183
10875	LOXL2	4017
10876	CCDC136	64753
10877	HOXB4	3214
10878	PCDH7	5099
10879	CCL22	6367
10880	SYNJ2BP	55333
10881	ANXA1	301
10882	SLC4A8	9498
10883	ARL4C	10123
10884	DNM1	1759
10885	AKR1B1	231
10886	TGM2	7052
10887	PLAU	5328
10888	MAP1B	4131
10889	PTGES	9536
10890	PADI2	11240
10891	IGSF10	285313
10892	MMP2	4313
10893	RAPGEF4	11069
10894	GNAL	2774
10895	NOX1	27035
10896	TRIM31	11074
10897	RPL12	6136
10898	ZBTB7C	201501
10899	SORBS2	8470
10900	MS4A14	84689
10901	PRKAR2B	5577
10902	F13A1	2162
10903	HSPA4L	22824
10904	CD5	921
10905	AK4	205
10906	CBS	875
10907	GJA1	2697
10908	TRAF5	7188
10909	PPP1R1B	84152
10910	MAGED4B	81557
10911	PDGFRB	5159
10912	TMEM176B	28959
10913	CCDC148	130940
10914	PRELP	5549
10915	TNFRSF12A	51330
10916	TGFB3	7043
10917	TSPAN5	10098
10918	CCL28	56477
10919	TLR4	7099
10920	LGALS1	3956
10921	PARM1	25849
10922	DPYSL3	1809
10923	PDZK1IP1	10158
10924	RNF157	114804
10925	MNDA	4332
10926	SORBS1	10580
10927	EDN1	1906
10928	GRB7	2886
10929	EMP1	2012
10930	RGS6	9628
10931	RASGRF2	5924
10932	GFPT2	9945
10933	SPATA18	132671
10934	NUP210	23225
10935	MEP1B	4225
10936	MT1G	4495
10937	SAPCD2	89958
10938	VIM	7431
10939	PLA2R1	22925
10940	CD52	1043
10941	ITGA8	8516
10942	CYBB	1536
10943	SH3D21	79729
10944	TCF12	6938
10945	B3GALT5	10317
10946	COL4A5	1287
10947	FADS1	3992
10948	RELL2	285613
10949	PMFBP1	83449
10950	NUGGC	389643
10951	ELOVL5	60481
10952	LRP5L	91355
10953	PNMA2	10687
10954	OLFM1	10439
10955	MPEG1	219972
10956	FGFRL1	53834
10957	DQX1	165545
10958	NT5C1B-RDH14	100526794
10959	FRMD5	84978
10960	VASH2	79805
10961	ZNF625	90589
10962	CD40LG	959
10963	SMOC1	64093
10964	SLAMF8	56833
10965	MT2A	4502
10966	ANKRD36C	400986
10967	KCNN4	3783
10968	SKAP1	8631
10969	RAI2	10742
10970	LIMCH1	22998
10971	FANCA	2175
10972	NLRC5	84166
10973	PYGL	5836
10974	PLEKHG5	57449
10975	PDLIM3	27295
10976	TRPV3	162514
10977	MS4A7	58475
10978	HMCN1	83872
10979	PTPN13	5783
10980	KCNH2	3757
10981	RHPN1	114822
10982	ZFP36	7538
10983	FRAS1	80144
10984	PIGZ	80235
10985	GHR	2690
10986	LDLR	3949
10987	EGR3	1960
10988	DNMT3B	1789
10989	SRGN	5552
10990	PKIA	5569
10991	CTSK	1513
10992	SLC6A8	6535
10993	PDGFD	80310
10994	ACTA2	59
10995	SLPI	6590
10996	CD38	952
10997	MDFI	4188
10998	TPPP	11076
10999	SHROOM2	357
11000	NXPE2	120406
11001	COL4A1	1282
11002	AKR1C1	1645
11003	ALOX5AP	241
11004	MAOA	4128
11005	SDCBP2	27111
11006	GPR183	1880
11007	MGP	4256
11008	COL15A1	1306
11009	FAM72D	728833
11010	GOLGA6L4	643707
11011	ANKRD18A	253650
11012	CTSB	1508
11013	FAT1	2195
11014	L3MBTL4	91133
11015	ABI3BP	25890
11016	SYTL2	54843
11017	OASL	8638
11018	FUT1	2523
11019	ZNF772	400720
11020	ZNF90	7643
11021	RAD54L	8438
11022	BMP4	652
11023	CNGA1	1259
11024	CCL2	6347
11025	ATP11A	23250
11026	GCNT3	9245
11027	TMEM220	388335
11028	ANKRD36	375248
11029	SOD3	6649
11030	TBXAS1	6916
11031	CCDC80	151887
11032	SLC15A1	6564
11033	ASPM	259266
11034	ST6GALNAC6	30815
11035	ANKRD37	353322
11036	SEMA3A	10371
11037	BTNL9	153579
11038	ABCG2	9429
11039	DIAPH3	81624
11040	NCKAP5	344148
11041	RPL39L	116832
11042	CCDC175	729665
11043	SYNE2	23224
11044	EEF1A1	1915
11045	THY1	7070
11046	ADH6	130
11047	GATA2	2624
11048	PDE11A	50940
11049	CP	1356
11050	ENPP2	5168
11051	NUPR1	26471
11052	RNF43	54894
11053	IYD	389434
11054	PDPN	10630
11055	TICRR	90381
11056	DERL3	91319
11057	HLA-DQA2	3118
11058	ZNF695	57116
11059	XKR9	389668
11060	NRG1	3084
11061	A2M	2
11062	UGT1A8	54576
11063	FLRT2	23768
11064	TNFRSF11A	8792
11065	MRAP2	112609
11066	KCNMA1	3778
11067	MFAP5	8076
11068	NBEA	26960
11069	PTPRR	5801
11070	TNFRSF6B	8771
11071	CCDC144A	9720
11072	PGM5	5239
11073	ASB9	140462
11074	CD163L1	283316
11075	CCL21	6366
11076	VSIG4	11326
11077	ITGA5	3678
11078	LRRC66	339977
11079	EDN3	1908
11080	PDE7B	27115
11081	GZMA	3001
11082	HSPA2	3306
11083	CD48	962
11084	EPHA4	2043
11085	AHCYL2	23382
11086	TPSB2	64499
11087	MMP28	79148
11088	KCNE4	23704
11089	PLA2G4A	5321
11090	GBP5	115362
11091	APOD	347
11092	TBX3	6926
11093	GPCPD1	56261
11094	MDK	4192
11095	FHL1	2273
11096	MARK1	4139
11097	SPEG	10290
11098	HUNK	30811
11099	FLRT3	23767
11100	CNTN1	1272
11101	SERPINE2	5270
11102	CDKN2B	1030
11103	RNF217	154214
11104	MRPS21	54460
11105	HSPA1A	3303
11106	MPV17L	255027
11107	BEX4	56271
11108	IGFBP7	3490
11109	AXDND1	126859
11110	STC1	6781
11111	OGN	4969
11112	RPL22L1	200916
11113	GSDMA	284110
11114	APBA2	321
11115	IFIT2	3433
11116	TBC1D3	729873
11117	FCER1G	2207
11118	CD84	8832
11119	HBEGF	1839
11120	IL7R	3575
11121	MTRNR2L4	100463285
11122	PLAG1	5324
11123	FCGR1A	2209
11124	PRAP1	118471
11125	CPA6	57094
11126	ATP13A4	84239
11127	FIBIN	387758
11128	DNASE1	1773
11129	SEZ6L2	26470
11130	FABP1	2168
11131	HOXB6	3216
11132	PTPRN2	5799
11133	ANKRD36B	57730
11134	ANPEP	290
11135	CCL13	6357
11136	CSGALNACT1	55790
11137	NCOA7	135112
11138	HOXB3	3213
11139	FER1L6	654463
11140	CDKN1C	1028
11141	DUSP1	1843
11142	HLTF	6596
11143	KCNS3	3790
11144	SOX9	6662
11145	KLHL3	26249
11146	KBTBD11	9920
11147	SHISA2	387914
11148	PGBD5	79605
11149	ENGASE	64772
11150	XAF1	54739
11151	ARHGAP29	9411
11152	PARVB	29780
11153	ROS1	6098
11154	ANO5	203859
11155	GADD45G	10912
11156	LILRB4	11006
11157	ATF7IP2	80063
11158	KL	9365
11159	SPDEF	25803
11160	TOP2A	7153
11161	HLA-DRB5	3127
11162	SYT13	57586
11163	GYG2	8908
11164	PIM2	11040
11165	PTGIS	5740
11166	ZNF518B	85460
11167	RASSF8	11228
11168	APOC1	341
11169	EDNRB	1910
11170	NOTCH3	4854
11171	EDNRA	1909
11172	SIK1	150094
11173	C16orf54	283897
11174	LGALS9B	284194
11175	ZNF662	389114
11176	FOSL1	8061
11177	MMP16	4325
11178	ITGA11	22801
11179	TAGLN	6876
11180	HTRA3	94031
11181	FCRL5	83416
11182	EPDR1	54749
11183	RAB31	11031
11184	IL17RD	54756
11185	HHIP	64399
11186	GABRA2	2555
11187	KLK1	3816
11188	AQP3	360
11189	IQGAP2	10788
11190	MOGAT2	80168
11191	CREB5	9586
11192	SULT1B1	27284
11193	PEG10	23089
11194	TREML2	79865
11195	ID1	3397
11196	PAPPA	5069
11197	SAMD3	154075
11198	MTMR6	9107
11199	CES1	1066
11200	KCNA3	3738
11201	MFAP4	4239
11202	FBN1	2200
11203	CCDC150	284992
11204	MPP1	4354
11205	APOBEC1	339
11206	NDN	4692
11207	SCAND3	114821
11208	TMEM47	83604
11209	FMOD	2331
11210	CD27	939
11211	TNFRSF11B	4982
11212	ROBO1	6091
11213	CASP1	834
11214	INHBB	3625
11215	ALDH3A1	218
11216	DYNC2H1	79659
11217	PRUNE2	158471
11218	MUC3A	4584
11219	GOLGA8A	23015
11220	B4GALNT2	124872
11221	CRAT	1384
11222	ZNF726	730087
11223	C5AR1	728
11224	VNN1	8876
11225	CYP2C19	1557
11226	ENO2	2026
11227	RAB27B	5874
11228	EGF	1950
11229	CPA3	1359
11230	S1PR3	1903
11231	IQGAP3	128239
11232	EMB	133418
11233	CLDN8	9073
11234	TRIM7	81786
11235	CAB39L	81617
11236	B3GALT1	8708
11237	HOXB8	3218
11238	LMO3	55885
11239	SECTM1	6398
11240	FMO5	2330
11241	PTGER3	5733
11242	PM20D2	135293
11243	HAS2	3037
11244	TNFAIP6	7130
11245	ISLR	3671
11246	GEM	2669
11247	GPNMB	10457
11248	RORC	6097
11249	SYT7	9066
11250	REC8	9985
11251	FBLN2	2199
11252	SLC6A20	54716
11253	NELL2	4753
11254	KIF19	124602
11255	S100A9	6280
11256	CR2	1380
11257	SCGB2A1	4246
11258	SULT1C2	6819
11259	LRRN1	57633
11260	IRAK3	11213
11261	MTIF3	219402
11262	TFF3	7033
11263	ST6GAL2	84620
11264	MIPEP	4285
11265	GREM2	64388
11266	ZNF793	390927
11267	ARHGAP4	393
11268	FCGR2A	2212
11269	MYH11	4629
11270	SATB1	6304
11271	RAP1GAP	5909
11272	SCNN1B	6338
11273	PROM2	150696
11274	S100P	6286
11275	HSD17B2	3294
11276	ERRFI1	54206
11277	SLC12A2	6558
11278	APIP	51074
11279	IGF1	3479
11280	CNN1	1264
11281	CENPF	1063
11282	CCL24	6369
11283	ELAVL2	1993
11284	IFI6	2537
11285	KCNMB4	27345
11286	KBTBD12	166348
11287	DUSP4	1846
11288	PID1	55022
11289	TRIM40	135644
11290	APOL1	8542
11291	EPHX4	253152
11292	TUBB3	10381
11293	SCARA5	286133
11294	FGFBP1	9982
11295	SLC1A1	6505
11296	SCIN	85477
11297	SYNPO2	171024
11298	SLC22A3	6581
11299	FAM177B	400823
11300	FHAD1	114827
11301	RGMB	285704
11302	COLEC12	81035
11303	SGIP1	84251
11304	AGR2	10551
11305	ID4	3400
